job_date,job_name,company_name,company_content,job_content,job_address,job_url,company_url
1/19,網頁前端工程師,鑒真數位有限公司,"月薪40,000~45,000元員工25人距捷運行天宮站約230公尺","本公司目前使用以下技術開發網頁 PHP/Python/RWD/HTML/CSS/Javascript/JQuery並串接RESTful API。
1、主要與PM，UI設計師，後端工程師合作，負責專案網頁前端開發，包括響應式網站RWD，切版/套版，",台北市中山區經歷不拘專科,https://www.104.com.tw/job/6h6dg?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bial0?jobsource=2018indexpoc
1/25,AI視覺應用開發工程師,碁仕科技股份有限公司,待遇面議員工40人距捷運行天宮站約470公尺,"開發類神經視覺應用、優化公司的手臂抓取解決方案。
主要工作內容包含：
1. 研究類神經的2D 或是 3D 視覺檢測方法與技術
2. 研究類神經最新的訓練與優化方法
3. 視覺演算法的程式碼開發，整合並部屬服務至系統
4. 實踐視覺演算法並結合機械手臂


在工業4.0的驅動下，各家廠商積極推動無人化工廠或是自動化工廠，希望可以透過機器手臂輔助甚至取代人類進行繁複且容易失誤的工作。碁仕科技的目標就是期望利用2D或是3D視覺以及AI搭配機器手臂，來協助客戶透過機械手臂取代人工的最終目標。
此外將自動化導入到各個領域、各種不同的應用也是我們努力的目標。

---------------------------------------------------------------
以下是碁仕科技目前研發的產品之一：
https://www.youtube.com/watch?v=MYw7fdmo9y4
透過3D相機拍攝到的影像搭配機械手臂進行夾取。同時手臂的路徑會避開箱子，並且能夠判斷樣品的正反面。


我們正在朝著這個方向前進，希望能找到同樣有興趣、熱忱的夥伴，一起努力。",台北市中山區經歷不拘大學,https://www.104.com.tw/job/75t5r?jobsource=2018indexpoc,https://www.104.com.tw/company/1108uars?jobsource=2018indexpoc
1/25,Microsoft Power BI 工程師,干城數碼有限公司,待遇面議,"1. ETL for 資料清理
2. SQL for 資料撈取和建立
3. store procedure for 資料處理

",台北市中山區經歷不拘專科,https://www.104.com.tw/job/764ys?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk6fu?jobsource=2018indexpoc
1/19,Backend Software Engineer 後端軟件工程師,盈安環球有限公司,待遇面議距捷運台大醫院站約300公尺," Docker and Kubernetes is a must 
•Experience with other backend languages such as Go or Python is preferred 
•Experience with",台北市中正區經歷不拘專科,https://www.104.com.tw/job/76jy0?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blhfs?jobsource=2018indexpoc
1/19,[ JAVA  ]  Senior Data Engineer 資料工程師   #分散式系統  #技術大神 #內外部社群發展,炬識科技股份有限公司,待遇面議員工30人距捷運中山站約490公尺,"原因。
- 樂於學習最新的技術，隨時充實自我的專業技能。


▎應徵條件
- 熟悉 Java 程式語言。（Athemaster主要用 Python & Java）
- 熟悉 Spring Boot 框架。
- 熟悉至少一種 SQL 與NoSQL 資",台北市中山區經歷不拘大學,https://www.104.com.tw/job/76ixr?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bj92p?jobsource=2018indexpoc
1/24,幼兒園陪玩老師/遊戲程式設計老師 (台北市中山區),臺北市私立何氏語文短期補習班,時薪200~600元員工150人,"
以活潑富有樂趣的方式教導pixelpad.io課程平台上的指定單元
（本公司有提供中/英文版所有教學步驟）

以活潑富有樂趣的方式教導智高免插電機器人課程
（本公司有提供中文教學課程）

參與課程規劃，執行，和教導有樂趣以及簡單的課程活動

鼓勵學生運用編碼基礎來發揮創意和獨立思考能力

提供並確保學生的學習環境充滿創意，互動，和富有參與元素

確保每個學生的安全和防範任何肢體或是言語傷害

提供需要協助的學生專一的支援和注意力

歡迎學生以及學生的家長或是監護人

向負責人回報溝通上課情況和突發狀況

運用公司提供的app來分享課堂的照片影片

!公司會提供老師隨身攝影設備，老師需要在授課時配帶紀錄上課過程。
課後需要充電維護和上傳自己的教學影片到youtube並且提供影片聯結給公司的師資品質管理平台做品管紀錄。

老師需要依照公司格式紀錄上課有哪些優良示範和須要改善的行為。
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7pwz1?jobsource=2018indexpoc,https://www.104.com.tw/company/fuqg2g?jobsource=2018indexpoc
1/13,後端工程師,興創知能股份有限公司,"月薪48,000~80,000元員工28人距捷運公館站約470公尺","悉Python程式開發(Sanic/Flask/Django為佳)，或熟悉其它後端語言亦歡迎。
2. 熟悉後端Restful API架構及Swagger或ReDoc整理說明/測試文件。
3. 熟悉任一主流關聯式資料庫(PostgreSQL為佳)或時",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7nion?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkhkb?jobsource=2018indexpoc
1/17,【元宇宙Metaverse】Machine Learning (資深)機器學習科學家(人臉影像),數碼虛擬人科技有限公司,待遇面議距捷運松江南京站約500公尺,"著重與人像有關之研究，例如眼神、表情、2D轉3D、身體動作、嘴形…等等

虛擬人範例 https://youtu.be/nJd_2mJ4u-I?t=91

• Fluent in C/C++ and python programming
•",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/7nrz6?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm3ip?jobsource=2018indexpoc
1/12,PHP Laravel 網頁後端工程師（可年後報到）,一踢科技系統整合有限公司,"月薪50,000~70,000元遠端工作距捷運雙連站約330公尺","=YITI 的願景是『一』起創造更溫暖的科技島，『踢』開那些資訊落差和藩籬=

讓科技和人的連結變得容易，為各行各業插上科技的翅膀，是我們努力的目標。

我們相信：如果能夠透過我們的一點點努力，讓世界更美好，那就太棒了！


我們正在找這樣一起努力的你 ：）


查看更多請到這邊：立即前往YITI TECH一踢科技官網  https://reurl.cc/8o9Xx7

----

主要工作內容：

1.程式開發及維護公司產品美髮產業SaaS平台

2.負責系統開發、前後端程式撰寫及維護

3.前後端及相關API 開發與串接



",台北市中山區經歷不拘學歷不拘,https://www.104.com.tw/job/7nc9m?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm2uk?jobsource=2018indexpoc
1/16,Python 後端工程師 Backend Engineer - Python,普匯金融科技股份有限公司,待遇面議員工30人距捷運松江南京站約90公尺,"開發最真實的金融服務系統，更有機會走在台灣金融科技的前緣，在系統科技的專業技術之外，增加金融相關領域專業，提升金融科法知識。邀請您一起加入開創年輕化的移動金融服務，共同邁向國際舞台，創立AI金融科技獨角獸！

【工作內容】
1. Python 監控",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7nhms?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkhzg?jobsource=2018indexpoc
1/17,測試資深工程師_能源基礎設施暨工業解決方案事業群(中壢),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,"月薪45,000~65,000元上市上櫃員工87000人"," /Python
3. 熟悉Chroma 8000 編程
4. 熟悉Modbus TCP/IP ;CAN Bus ;RS-485通訊架構
",桃園市中壢區經歷不拘大學,https://www.104.com.tw/job/7nj2z?jobsource=2018indexpoc,https://www.104.com.tw/company/fn5mtmo?jobsource=2018indexpoc
1/12,軟體系統工程師 (FAE),迅得機械股份有限公司,待遇面議上市上櫃員工890人,"1.協助研發單位於智慧工廠的導入與實施(自動化物流設備.)
2.協助業務單位於自動化物流設備物流的方案計算.
3.支援自動化物流設備項目現場實施需求
",桃園市中壢區經歷不拘大學,https://www.104.com.tw/job/7ol1j?jobsource=2018indexpoc,https://www.104.com.tw/company/wi4quiw?jobsource=2018indexpoc
1/04,運維工程師,初陽科技有限公司,"月薪40,000~100,000元","狀況
6.應用程式上線前相容性測試、部署
7.python腳本運維自動化開發
8.完善系統架構與日常運維等相關文檔
9.完成主管交辦事項
10.nginx配置或網站相關工作方面的經驗優先

每年都會有提升薪資機會；能力越高調整幅度越多

----到",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7t5g7?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bmark?jobsource=2018indexpoc
1/04,軟體測試工程師,初陽科技有限公司,"月薪50,000~100,000元","切配合，提升產品整體的研發效率。
4、對TCP、HTTP等網路通訊協定有瞭解。
5、至少熟悉一門指令碼語言，具有編寫腳本的能力，熟悉Python、jmeter、MySQL等。
6、熟悉軟體測試流程及規範，熟悉禪道測試管理平臺。
7、具有良好的溝通能",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7t5ga?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bmark?jobsource=2018indexpoc
1/16,影音網站後端工程師,聰泰科技開發股份有限公司,待遇面議上市上櫃員工130人距捷運忠孝新生站約370公尺,"- 影音網站後端架構設計與開發
- Web API、Websocket等通訊協定開發
- 資料庫程式開發
- 網頁影音撥放器開發
- 影音串流協定開發
",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7t7dn?jobsource=2018indexpoc,https://www.104.com.tw/company/azb1cds?jobsource=2018indexpoc
1/16,資訊統計組職員(預計112年度起聘用),財團法人農業保險基金,"月薪35,000~61,000元員工30人距捷運忠孝新生站約500公尺","式設計與應用系統導入經驗者更佳。
(四)	具python、Restful API、ELK、K8s、container、機器學習(Machine Learning)、影像分析、圖資處理等，數據平台架構及資料科學應用技術能力尤佳。",台北市中正區經歷不拘專科,https://www.104.com.tw/job/7t2lw?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bln0b?jobsource=2018indexpoc
1/15,後端工程師（Python）,萬豪實体數位黃金股份有限公司,待遇面議員工22人,"工作內容： 
  1. 與產品經理、專案經理、溝通並設計 API 功能及規格
  2. 與設計團隊及前端團隊溝通所需 API
  3. 資料庫（MySQL）的建置與維護

 必須條件：
  ◎ 1 年以上的 Python 工作經驗 
  ◎ 熟悉",台北市中山區經歷不拘專科,https://www.104.com.tw/job/7t8ci?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm5xf?jobsource=2018indexpoc
1/17,逆向分析工程師（windows）,美商文思海輝技術有限公司台灣分公司,"月薪50,000~100,000元員工3200人距捷運西門站約390公尺","Andriod與Windows為主要開發平台
3. 推算病毒會對哪些內部架構造成影響，並分析app行為了解相容性
4. 對軟體逆向及兼容性項目感興趣，並不會涉及網路(只需檢查服務能否正常接收的部分)
5. Python為撰寫機器學習、深度學習相關的演算法",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7t04k?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bmak9?jobsource=2018indexpoc
1/26,後端工程師,一展數位金融有限公司,"月薪38,000~60,000元員工30人遠端工作","Javascript、HTML5、MySQL
2. 軟體版本管理經驗
3. 熟悉 Laravel Framework
4. 會使用Python爬取數據資料
5. 有團隊溝通能力善於解決問題

上班時間：09:00~18:00  週休二日

公司基本福",桃園市中壢區經歷不拘學歷不拘,https://www.104.com.tw/job/7syal?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blasd?jobsource=2018indexpoc
1/19,GCP Data Engineer,艾威科軟體股份有限公司,待遇面議員工20人距捷運南京復興站約230公尺,"1.熟悉GCP BigQuery, RDMS and No-SQL.
2.熟悉GCP ETL tools, e.g. Terraform, Data flow, Cloud Data Fusion and GCP services
3.熟悉前端BI工具, Data Studio(Looker Studio),Qlik,Power BI, Tableau,SAP Analytics Cloud...
4.客戶訪談確認BI需求，設計前端Dashboard，建置Data Model，並協助驗證測試。

職務相關加分條件:
1.具備GCP Data Engineer認證
2.具備SAP 相關經驗
3.具備SAP BW\HANA 資料倉儲相關實作經驗
4.具備Machine Learning相關實作經驗",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7syqk?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkgi3?jobsource=2018indexpoc
